Genome project,Gene stable ID,Transcript stable ID,Gene name,Gene description
brugia_malayi_prjna10729,WBGene00230488,Bm10227.1,Bma-hxk-1.3,Phosphotransferase  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FWV5]
brugia_malayi_prjna10729,WBGene00230489,Bm10228a.1,Bm10228,WD_REPEATS_REGION domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A7I4K2V3]
brugia_malayi_prjna10729,WBGene00230489,Bm10228b.1,Bm10228,WD_REPEATS_REGION domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A7I4K2V3]
brugia_malayi_prjna10729,WBGene00230490,Bm10229a.1,Bm10229,"BMA-SAS-4, isoform f; BMA-SAS-4, isoform g  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BG70]"
brugia_malayi_prjna10729,WBGene00230490,Bm10229b.1,Bm10229,"BMA-SAS-4, isoform f; BMA-SAS-4, isoform g  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BG70]"
brugia_malayi_prjna10729,WBGene00230490,Bm10229c.1,Bm10229,"BMA-SAS-4, isoform f; BMA-SAS-4, isoform g  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BG70]"
brugia_malayi_prjna10729,WBGene00230490,Bm10229d.1,Bm10229,"BMA-SAS-4, isoform f; BMA-SAS-4, isoform g  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BG70]"
brugia_malayi_prjna10729,WBGene00230490,Bm10229e.1,Bm10229,"BMA-SAS-4, isoform f; BMA-SAS-4, isoform g  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BG70]"
brugia_malayi_prjna10729,WBGene00230490,Bm10229f.1,Bm10229,"BMA-SAS-4, isoform f; BMA-SAS-4, isoform g  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BG70]"
brugia_malayi_prjna10729,WBGene00230493,Bm10232.1,Bm10232,Bm10226  [Source:UniProtKB/TrEMBL;Acc:A0A1I9G2Z0]
brugia_malayi_prjna10729,WBGene00230495,Bm10234.1,Bm10234,Bm10234  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S7L1]
brugia_malayi_prjna10729,WBGene00230497,Bm10236a.1,Bm10236,BMA-TOE-4  [Source:UniProtKB/TrEMBL;Acc:A0A5S6P732]
brugia_malayi_prjna10729,WBGene00230497,Bm10236b.1,Bm10236,BMA-TOE-4  [Source:UniProtKB/TrEMBL;Acc:A0A5S6P732]
brugia_malayi_prjna10729,WBGene00230498,Bm10237.1,Bm10237,Bm10237; Ubiquitin-conjugating enzyme family protein  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IMJ8]
brugia_malayi_prjna10729,WBGene00230500,Bm10239a.1,Bm10239,EGF-like domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FX91]
brugia_malayi_prjna10729,WBGene00230500,Bm10239b.1,Bm10239,EGF-like domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FX91]
brugia_malayi_prjna10729,WBGene00230501,Bm10240a.1,Bma-arp-11,Actin family protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FDP7]
brugia_malayi_prjna10729,WBGene00230501,Bm10240b.1,Bma-arp-11,Actin family protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FDP7]
brugia_malayi_prjna10729,WBGene00230502,Bm10241a.1,Bm10241,Bm10241  [Source:UniProtKB/TrEMBL;Acc:A0A5S6P742]
brugia_malayi_prjna10729,WBGene00230502,Bm10241b.1,Bm10241,Bm10241  [Source:UniProtKB/TrEMBL;Acc:A0A5S6P742]
brugia_malayi_prjna10729,WBGene00230502,Bm10241c.1,Bm10241,Bm10241  [Source:UniProtKB/TrEMBL;Acc:A0A5S6P742]
brugia_malayi_prjna10729,WBGene00230503,Bm10242.1,Bm10242,
brugia_malayi_prjna10729,WBGene00230504,Bm10243.1,Bm10243,Myosin tail family protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FDN7]
brugia_malayi_prjna10729,WBGene00230505,Bm10244a.1,Bm10244,Bm10244; Kelch motif family protein  [Source:UniProtKB/TrEMBL;Acc:A0A0I9N9R7]
brugia_malayi_prjna10729,WBGene00230505,Bm10244b.1,Bm10244,Bm10244; Kelch motif family protein  [Source:UniProtKB/TrEMBL;Acc:A0A0I9N9R7]
brugia_malayi_prjna10729,WBGene00230506,Bm10245a.1,Bm10245,"BMA-CEH-62, isoform b; Hypothetical homeobox protein R06F6.6 in chromosome II, putative  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XWS2]"
brugia_malayi_prjna10729,WBGene00230506,Bm10245b.1,Bm10245,"BMA-CEH-62, isoform b; Hypothetical homeobox protein R06F6.6 in chromosome II, putative  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XWS2]"
brugia_malayi_prjna10729,WBGene00230507,Bm10246.1,Bma-heh-1,ML domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9F962]
brugia_malayi_prjna10729,WBGene00230508,Bm10247.1,Bm10247,Bm10247  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IML1]
brugia_malayi_prjna10729,WBGene00230509,Bm10248a.1,Bm10248,Major sperm protein  [Source:UniProtKB/TrEMBL;Acc:A0A7I4K2P5]
brugia_malayi_prjna10729,WBGene00230509,Bm10248b.1,Bm10248,Major sperm protein  [Source:UniProtKB/TrEMBL;Acc:A0A7I4K2P5]
brugia_malayi_prjna10729,WBGene00230510,Bm10249.1,Bm10249,Bm10249  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XWT1]
brugia_malayi_prjna10729,WBGene00230510,Bm10249.2,Bm10249,Bm10249  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XWT1]
brugia_malayi_prjna10729,WBGene00230511,Bm10250.1,Bm10250,Bm10250  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IML4]
brugia_malayi_prjna10729,WBGene00230512,Bm10251.1,Bm10251,
brugia_malayi_prjna10729,WBGene00230513,Bm10252.1,Bm10252,Bm10252  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IML6]
brugia_malayi_prjna10729,WBGene00230515,Bm10254.1,Bma-pole-4,"Bm10254, isoform a  [Source:UniProtKB/TrEMBL;Acc:A0A1I9G0I2]"
brugia_malayi_prjna10729,WBGene00230519,Bm10258.1,Bm10258,"Bm10258, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BG03]"
brugia_malayi_prjna10729,WBGene00230520,Bm10259a.1,Bm10259,"Bm10259, isoform a; Bm10259, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0I9N5Z9]"
brugia_malayi_prjna10729,WBGene00230520,Bm10259b.1,Bm10259,"Bm10259, isoform a; Bm10259, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0I9N5Z9]"
brugia_malayi_prjna10729,WBGene00230520,Bm10259c.1,Bm10259,"Bm10259, isoform a; Bm10259, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0I9N5Z9]"
brugia_malayi_prjna10729,WBGene00230520,Bm10259d.1,Bm10259,"Bm10259, isoform a; Bm10259, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0I9N5Z9]"
brugia_malayi_prjna10729,WBGene00230521,Bm10260.1,Bm10260,Bm10260  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IMM6]
brugia_malayi_prjna10729,WBGene00230523,Bm10262a.1,Bm10262,"Bm10262, isoform a; Bm10262, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BGA7]"
brugia_malayi_prjna10729,WBGene00230523,Bm10262b.1,Bm10262,"Bm10262, isoform a; Bm10262, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BGA7]"
brugia_malayi_prjna10729,WBGene00230525,Bm10264a.1,Bm10264,Bm10264  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IMN1]
brugia_malayi_prjna10729,WBGene00230525,Bm10264b.1,Bm10264,Bm10264  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IMN1]
brugia_malayi_prjna10729,WBGene00230526,Bm10265.1,Bm10265,
brugia_malayi_prjna10729,WBGene00230527,Bm10266.1,Bm10266,Bm10266  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XXV9]
brugia_malayi_prjna10729,WBGene00230528,Bm10267.1,Bm10267,Bm10267; Protein kinase domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IMN4]
brugia_malayi_prjna10729,WBGene00230530,Bm10269.1,Bm10269,"Bm10269, isoform b; CDP-alcohol phosphatidyltransferase family protein  [Source:UniProtKB/TrEMBL;Acc:A0A158PT89]"
brugia_malayi_prjna10729,WBGene00230531,Bm10270.1,Bma-uri-1,
brugia_malayi_prjna10729,WBGene00230532,Bm10271.1,Bm10271,Bm10271; NAD(P)-bd_dom domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A0J9Y9U0]
brugia_malayi_prjna10729,WBGene00230533,Bm10272.1,Bm10272,
brugia_malayi_prjna10729,WBGene00230534,Bm10273a.1,Bma-mics-1,BMA-MICS-1  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BG77]
brugia_malayi_prjna10729,WBGene00230534,Bm10273b.1,Bma-mics-1,BMA-MICS-1  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BG77]
brugia_malayi_prjna10729,WBGene00230534,Bm10273c.1,Bma-mics-1,BMA-MICS-1  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BG77]
brugia_malayi_prjna10729,WBGene00230535,Bm10274.1,Bm10274,Bm10274  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IMP2]
brugia_malayi_prjna10729,WBGene00230536,Bm10275.1,Bm10275,Bm10275  [Source:UniProtKB/TrEMBL;Acc:A0A0J9Y7A7]
brugia_malayi_prjna10729,WBGene00230537,Bm10276.1,Bm10276,"Bm10276; Small nuclear ribonucleoprotein, putative  [Source:UniProtKB/TrEMBL;Acc:A0A0J9Y7C7]"
brugia_malayi_prjna10729,WBGene00230538,Bm10277.1,Bm10277,
brugia_malayi_prjna10729,WBGene00230538,Bm10277.2,Bm10277,
brugia_malayi_prjna10729,WBGene00230542,Bm10281.1,Bm10281,
brugia_malayi_prjna10729,WBGene00230546,Bm10285.1,Bma-ncbp-1.1,80 kDa nuclear cap-binding protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EZH0]
brugia_malayi_prjna10729,WBGene00230552,Bm10291.1,Bm10291,"Merozoite surface protein 2, putative  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FVZ7]"
brugia_malayi_prjna10729,WBGene00230553,Bm10292.1,Bm10292,BACK domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FRW1]
brugia_malayi_prjna10729,WBGene00230555,Bm10294.1,Bm10294,Bm10294  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IMR2]
brugia_malayi_prjna10729,WBGene00230556,Bm10295a.1,Bma-ceh-18.1,POU domain protein  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XY12]
brugia_malayi_prjna10729,WBGene00230556,Bm10295b.1,Bma-ceh-18.1,POU domain protein  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XY12]
brugia_malayi_prjna10729,WBGene00230556,Bm10295c.1,Bma-ceh-18.1,POU domain protein  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XY12]
brugia_malayi_prjna10729,WBGene00230556,Bm10295d.1,Bma-ceh-18.1,POU domain protein  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XY12]
brugia_malayi_prjna10729,WBGene00230557,Bm10296.1,Bm10296,"Bm10296, isoform a  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XWX0]"
brugia_malayi_prjna10729,WBGene00230558,Bm10297a.1,Bm10297,
brugia_malayi_prjna10729,WBGene00230558,Bm10297b.1,Bm10297,
brugia_malayi_prjna10729,WBGene00230559,Bm10298.1,Bma-obr-2,Oxysterol-binding protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EXX8]
brugia_malayi_prjna10729,WBGene00230560,Bm10299a.1,Bm10299,"14_3_3 domain-containing protein; Bm10299, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XXT5]"
brugia_malayi_prjna10729,WBGene00230560,Bm10299b.1,Bm10299,"14_3_3 domain-containing protein; Bm10299, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XXT5]"
brugia_malayi_prjna10729,WBGene00230563,Bm10302.1,Bm10302,Bm10302  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S8U6]
brugia_malayi_prjna10729,WBGene00230565,Bm10304a.1,Bm10304,"Bm10304, isoform c; Bm10304, isoform d  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BGD5]"
brugia_malayi_prjna10729,WBGene00230565,Bm10304b.1,Bm10304,"Bm10304, isoform c; Bm10304, isoform d  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BGD5]"
brugia_malayi_prjna10729,WBGene00230566,Bm10305.1,Bm10305,Bm10305  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XXN8]
brugia_malayi_prjna10729,WBGene00230567,Bm10306a.1,Bm10306,Bm10306  [Source:UniProtKB/TrEMBL;Acc:A0A7I4K4V9]
brugia_malayi_prjna10729,WBGene00230567,Bm10306b.1,Bm10306,Bm10306  [Source:UniProtKB/TrEMBL;Acc:A0A7I4K4V9]
brugia_malayi_prjna10729,WBGene00230568,Bm10307.1,Bma-nipi-3,BMA-NIPI-3  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S874]
brugia_malayi_prjna10729,WBGene00230569,Bm10308.1,Bm10308,
brugia_malayi_prjna10729,WBGene00230571,Bm10310.1,Bm10310,Bm10310  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IMT6]
brugia_malayi_prjna10729,WBGene00230573,Bm10312b.1,Bma-fars-1,Phenylalanine--tRNA ligase  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BGA4]
brugia_malayi_prjna10729,WBGene00230573,Bm10312c.1,Bma-fars-1,Phenylalanine--tRNA ligase  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BGA4]
brugia_malayi_prjna10729,WBGene00230574,Bm10313.1,Bm10313,Protein kinase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EZL6]
brugia_malayi_prjna10729,WBGene00230576,Bm10315.1,Bm10315,
brugia_malayi_prjna10729,WBGene00230577,Bm10316a.1,Bm10316,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IMU2]"
brugia_malayi_prjna10729,WBGene00230577,Bm10316b.1,Bm10316,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IMU2]"
brugia_malayi_prjna10729,WBGene00230578,Bm10317.1,Bm10317,
brugia_malayi_prjna10729,WBGene00230581,Bm10320a.1,Bm10320,Bm10320  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BG63]
brugia_malayi_prjna10729,WBGene00230581,Bm10320b.1,Bm10320,Bm10320  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BG63]
brugia_malayi_prjna10729,WBGene00230582,Bm10321a.1,Bm10321,Bm8544  [Source:UniProtKB/TrEMBL;Acc:A0A1I9GCN5]
brugia_malayi_prjna10729,WBGene00230582,Bm10321b.1,Bm10321,Bm8544  [Source:UniProtKB/TrEMBL;Acc:A0A1I9GCN5]
brugia_malayi_prjna10729,WBGene00230583,Bm10322.1,Bma-mec-5,"Collagen alpha 2(IV) chain, putative  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FH83]"
brugia_malayi_prjna10729,WBGene00230584,Bm10323.1,Bm10323,
brugia_malayi_prjna10729,WBGene00230585,Bm10324a.1,Bm10324,RNA pseudouridylate synthase family protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9F6W5]
brugia_malayi_prjna10729,WBGene00230585,Bm10324b.1,Bm10324,RNA pseudouridylate synthase family protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9F6W5]
brugia_malayi_prjna10729,WBGene00230585,Bm10324c.1,Bm10324,RNA pseudouridylate synthase family protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9F6W5]
brugia_malayi_prjna10729,WBGene00230586,Bm10325.1,Bm10325,Serine/threonine-protein phosphatase  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FA04]
brugia_malayi_prjna10729,WBGene00230587,Bm10326.1,Bma-cdk-1.2,Bm10326; Protein kinase domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XY57]
brugia_malayi_prjna10729,WBGene00230588,Bm10327.1,Bm10327,Bm10327  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IMV8]
brugia_malayi_prjna10729,WBGene00230589,Bm10328a.1,Bm10328,"Bm10328, isoform a; Bm10328, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SM79]"
brugia_malayi_prjna10729,WBGene00230589,Bm10328b.1,Bm10328,"Bm10328, isoform a; Bm10328, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SM79]"
brugia_malayi_prjna10729,WBGene00230590,Bm10329.1,Bm10329,Bm10329  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IMW1]
brugia_malayi_prjna10729,WBGene00230591,Bm10330.1,Bm10330,Bm10330  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IMW2]
brugia_malayi_prjna10729,WBGene00230592,Bm10331.1,Bm10331,Bm10331  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XX05]
brugia_malayi_prjna10729,WBGene00230593,Bm10332.1,Bm10332,
brugia_malayi_prjna10729,WBGene00230596,Bm10335.1,Bm10335,Bm10335  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S8Y6]
brugia_malayi_prjna10729,WBGene00230598,Bm10337.1,Bm10337,CDI domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FAF7]
brugia_malayi_prjna10729,WBGene00230599,Bm10338.1,Bm10338,Bm10338  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IMW9]
brugia_malayi_prjna10729,WBGene00230600,Bm10339.1,Bm10339,Fasciclin domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FAQ6]
brugia_malayi_prjna10729,WBGene00230601,Bm10340.1,Bm10340,
brugia_malayi_prjna10729,WBGene00230604,Bm10343.1,Bm10343,
brugia_malayi_prjna10729,WBGene00230605,Bm10344.1,Bm10344,Bm10344  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XX41]
brugia_malayi_prjna10729,WBGene00230607,Bm10346.1,Bm10346,Bm10346  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IMX8]
brugia_malayi_prjna10729,WBGene00230608,Bm10347a.1,Bm10347,Bm10347  [Source:UniProtKB/TrEMBL;Acc:A8NZN8]
brugia_malayi_prjna10729,WBGene00230608,Bm10347b.1,Bm10347,Bm10347  [Source:UniProtKB/TrEMBL;Acc:A8NZN8]
brugia_malayi_prjna10729,WBGene00230609,Bm10348.1,Bm10348,Tudor domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FEJ6]
brugia_malayi_prjna10729,WBGene00230610,Bm10349.1,Bma-rib-2,Exostosin family protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FA16]
brugia_malayi_prjna10729,WBGene00230612,Bm10351.1,Bm10351,
brugia_malayi_prjna10729,WBGene00230613,Bm10352.1,Bm10352,"Negative elongation factor D, putative  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EXV9]"
brugia_malayi_prjna10729,WBGene00230614,Bm10353.1,Bm10353,Bm10353  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XYF1]
brugia_malayi_prjna10729,WBGene00230615,Bm10354.1,Bm10354,YTH domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FA63]
brugia_malayi_prjna10729,WBGene00230616,Bm10355.1,Bm10355,Bm10355  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IMY9]
brugia_malayi_prjna10729,WBGene00230617,Bm10356.1,Bm10356,"Bm10356; Tau-tubulin kinase, putative  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XY82]"
brugia_malayi_prjna10729,WBGene00230618,Bm10357a.1,Bm10357,Galactosyltransferase family protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FEP4]
brugia_malayi_prjna10729,WBGene00230618,Bm10357b.1,Bm10357,Galactosyltransferase family protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FEP4]
brugia_malayi_prjna10729,WBGene00230619,Bm10358.1,Bm10358,Bm10358  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XY23]
brugia_malayi_prjna10729,WBGene00230620,Bm10359.1,Bma-rsp-5,"Hypothetical RNA-binding protein T28D9.2 in chromosome II, putative  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FAX4]"
brugia_malayi_prjna10729,WBGene00230622,Bm10361.1,Bm10361,Small nuclear ribonucleoprotein Sm D1  [Source:UniProtKB/TrEMBL;Acc:A0A4E9F8X0]
brugia_malayi_prjna10729,WBGene00230623,Bm10362.1,Bm10362,Bm10362  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IMZ8]
brugia_malayi_prjna10729,WBGene00230624,Bm10363a.1,Bm10363,"Bm10363, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S916]"
brugia_malayi_prjna10729,WBGene00230624,Bm10363b.1,Bm10363,"Bm10363, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S916]"
brugia_malayi_prjna10729,WBGene00230625,Bm10364.1,Bm10364,Bm10364  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S9P1]
brugia_malayi_prjna10729,WBGene00230626,Bm10365a.1,Bm10365,Bm10365  [Source:UniProtKB/TrEMBL;Acc:A0A5S6P7A4]
brugia_malayi_prjna10729,WBGene00230626,Bm10365b.1,Bm10365,Bm10365  [Source:UniProtKB/TrEMBL;Acc:A0A5S6P7A4]
brugia_malayi_prjna10729,WBGene00230627,Bm10366a.1,Bm10366,Bm10366; C3H1-type domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IN03]
brugia_malayi_prjna10729,WBGene00230627,Bm10366b.1,Bm10366,Bm10366; C3H1-type domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IN03]
brugia_malayi_prjna10729,WBGene00230628,Bm10367.1,Bma-csn-3,COP9 signalosome complex subunit 3  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IN04]
brugia_malayi_prjna10729,WBGene00230629,Bm10368.1,Bm10368,Bm10368  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XXB5]
brugia_malayi_prjna10729,WBGene00230633,Bm10372a.1,Bm10372,
brugia_malayi_prjna10729,WBGene00230633,Bm10372b.1,Bm10372,
brugia_malayi_prjna10729,WBGene00230633,Bm10372c.1,Bm10372,
brugia_malayi_prjna10729,WBGene00230633,Bm10372d.1,Bm10372,
brugia_malayi_prjna10729,WBGene00230633,Bm10372e.1,Bm10372,
brugia_malayi_prjna10729,WBGene00230634,Bm10373.1,Bm10373,
brugia_malayi_prjna10729,WBGene00230636,Bm10375.1,Bm10375,Bm10375  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IN13]
brugia_malayi_prjna10729,WBGene00230637,Bm10376.1,Bm10376,Bm10376  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IN14]
brugia_malayi_prjna10729,WBGene00230638,Bm10377.1,Bm10377,"Bm10377; Salivary glue protein Sgs-4, putative  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SME1]"
brugia_malayi_prjna10729,WBGene00230639,Bm10378.1,Bma-exc-4,Bm10378  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XYJ1]
brugia_malayi_prjna10729,WBGene00230640,Bm10379.1,Bma-tba-5,Tubulin alpha chain  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S867]
brugia_malayi_prjna10729,WBGene00230641,Bm10380.1,Bm10380,Bm10380  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XY73]
brugia_malayi_prjna10729,WBGene00230642,Bm10381.1,Bm10381,Bm10381  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XYD2]
brugia_malayi_prjna10729,WBGene00230643,Bm10382.1,Bm10382,
brugia_malayi_prjna10729,WBGene00230644,Bm10383.1,Bma-lsy-12.1,Histone acetyltransferase  [Source:UniProtKB/TrEMBL;Acc:A0A5S6P7C5]
brugia_malayi_prjna10729,WBGene00230645,Bm10384.1,Bm10384,Bm10384  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S9R3]
brugia_malayi_prjna10729,WBGene00230646,Bm10385.1,Bm10385,
brugia_malayi_prjna10729,WBGene00230647,Bm10386a.1,Bm10386,"Bm10386, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A5S6P7B8]"
brugia_malayi_prjna10729,WBGene00230647,Bm10386b.1,Bm10386,"Bm10386, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A5S6P7B8]"
brugia_malayi_prjna10729,WBGene00230648,Bm10387.1,Bma-npp-24,Bm10387  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SMQ2]
brugia_malayi_prjna10729,WBGene00230649,Bm10388a.1,Bma-btbd-10.2,"Bm10388, isoform a  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XXH3]"
brugia_malayi_prjna10729,WBGene00230649,Bm10388c.1,Bma-btbd-10.2,"Bm10388, isoform a  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XXH3]"
brugia_malayi_prjna10729,WBGene00230650,Bm10389.1,Bm10389,
brugia_malayi_prjna10729,WBGene00230651,Bm10390a.1,Bm10390,
brugia_malayi_prjna10729,WBGene00230651,Bm10390b.1,Bm10390,
brugia_malayi_prjna10729,WBGene00230652,Bm10391.1,Bma-cnnm-2,
brugia_malayi_prjna10729,WBGene00230653,Bm10392.1,Bm10392,Bm10392  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XYN8]
brugia_malayi_prjna10729,WBGene00230654,Bm10393.1,Bm10393,Bm10393  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XXH8]
brugia_malayi_prjna10729,WBGene00230655,Bm10394a.1,Bm10394,Bm10394  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IN34]
brugia_malayi_prjna10729,WBGene00230655,Bm10394b.1,Bm10394,Bm10394  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IN34]
brugia_malayi_prjna10729,WBGene00230656,Bm10395.1,Bm10395,Bm10395  [Source:UniProtKB/TrEMBL;Acc:A0A0K0IN35]
brugia_malayi_prjna10729,WBGene00230657,Bm10396.1,Bm10396,AB hydrolase-1 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FCD3]
brugia_malayi_prjna10729,WBGene00230658,Bm10397.1,Bm10397,"Bm10397, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A7I4K5V8]"
brugia_malayi_prjna10729,WBGene00230659,Bm10398.1,Bm10398,"Bm10398, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A5S6P7C9]"
brugia_malayi_prjna10729,WBGene00230660,Bm10399.1,Bma-mys-4,Histone acetyltransferase  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FC87]
brugia_malayi_prjna10729,WBGene00230661,Bm10400a.1,Bm10400,"BMA-RICT-1, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XYP0]"
brugia_malayi_prjna10729,WBGene00230661,Bm10400b.1,Bm10400,"BMA-RICT-1, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XYP0]"
