bma_genome_project,bma_gene_ID,cel_gene_ID,cel_gene_name
brugia_malayi_prjna10729,WBGene00235447,,
brugia_malayi_prjna10729,WBGene00235448,,
brugia_malayi_prjna10729,WBGene00235449,,
brugia_malayi_prjna10729,WBGene00235451,,
brugia_malayi_prjna10729,WBGene00235452,,
brugia_malayi_prjna10729,WBGene00235453,,
brugia_malayi_prjna10729,WBGene00235455,,
brugia_malayi_prjna10729,WBGene00235456,,
brugia_malayi_prjna10729,WBGene00235457,,
brugia_malayi_prjna10729,WBGene00235458,,
brugia_malayi_prjna10729,WBGene00235459,,
brugia_malayi_prjna10729,WBGene00235460,,
brugia_malayi_prjna10729,WBGene00235461,,
brugia_malayi_prjna10729,WBGene00235462,,
brugia_malayi_prjna10729,WBGene00235465,,
brugia_malayi_prjna10729,WBGene00235466,,
brugia_malayi_prjna10729,WBGene00235467,,
brugia_malayi_prjna10729,WBGene00235468,,
brugia_malayi_prjna10729,WBGene00235469,,
brugia_malayi_prjna10729,WBGene00235470,,
brugia_malayi_prjna10729,WBGene00235471,,
brugia_malayi_prjna10729,WBGene00235472,,
brugia_malayi_prjna10729,WBGene00235473,,
brugia_malayi_prjna10729,WBGene00235474,,
brugia_malayi_prjna10729,WBGene00235475,,
brugia_malayi_prjna10729,WBGene00235476,,
brugia_malayi_prjna10729,WBGene00235477,,
brugia_malayi_prjna10729,WBGene00235478,,
brugia_malayi_prjna10729,WBGene00235479,,
brugia_malayi_prjna10729,WBGene00235480,,
brugia_malayi_prjna10729,WBGene00235481,,
brugia_malayi_prjna10729,WBGene00235482,,
brugia_malayi_prjna10729,WBGene00235483,,
brugia_malayi_prjna10729,WBGene00235484,,
brugia_malayi_prjna10729,WBGene00235485,,
brugia_malayi_prjna10729,WBGene00235486,,
brugia_malayi_prjna10729,WBGene00235487,,
brugia_malayi_prjna10729,WBGene00235488,,
brugia_malayi_prjna10729,WBGene00235489,,
brugia_malayi_prjna10729,WBGene00235492,,
brugia_malayi_prjna10729,WBGene00235493,,
brugia_malayi_prjna10729,WBGene00235494,,
brugia_malayi_prjna10729,WBGene00235495,,
brugia_malayi_prjna10729,WBGene00235496,,
brugia_malayi_prjna10729,WBGene00235497,,
brugia_malayi_prjna10729,WBGene00235498,,
brugia_malayi_prjna10729,WBGene00235499,,
brugia_malayi_prjna10729,WBGene00235500,,
brugia_malayi_prjna10729,WBGene00235501,,
brugia_malayi_prjna10729,WBGene00235502,,
brugia_malayi_prjna10729,WBGene00235503,,
brugia_malayi_prjna10729,WBGene00235504,,
brugia_malayi_prjna10729,WBGene00235505,,
brugia_malayi_prjna10729,WBGene00235506,,
brugia_malayi_prjna10729,WBGene00235507,,
brugia_malayi_prjna10729,WBGene00235508,,
brugia_malayi_prjna10729,WBGene00235509,,
brugia_malayi_prjna10729,WBGene00235511,,
brugia_malayi_prjna10729,WBGene00235512,,
brugia_malayi_prjna10729,WBGene00235513,,
brugia_malayi_prjna10729,WBGene00235514,,
brugia_malayi_prjna10729,WBGene00235515,,
brugia_malayi_prjna10729,WBGene00235516,,
brugia_malayi_prjna10729,WBGene00235517,,
brugia_malayi_prjna10729,WBGene00235518,,
brugia_malayi_prjna10729,WBGene00235519,,
brugia_malayi_prjna10729,WBGene00235520,,
brugia_malayi_prjna10729,WBGene00235521,,
brugia_malayi_prjna10729,WBGene00235522,,
brugia_malayi_prjna10729,WBGene00235523,,
brugia_malayi_prjna10729,WBGene00235524,,
brugia_malayi_prjna10729,WBGene00235525,,
brugia_malayi_prjna10729,WBGene00235527,,
brugia_malayi_prjna10729,WBGene00235528,,
brugia_malayi_prjna10729,WBGene00235529,,
brugia_malayi_prjna10729,WBGene00235531,,
brugia_malayi_prjna10729,WBGene00235532,,
brugia_malayi_prjna10729,WBGene00235533,,
brugia_malayi_prjna10729,WBGene00235536,,
brugia_malayi_prjna10729,WBGene00235537,,
brugia_malayi_prjna10729,WBGene00235566,,
brugia_malayi_prjna10729,WBGene00235567,,
brugia_malayi_prjna10729,WBGene00235568,,
brugia_malayi_prjna10729,WBGene00235571,,
brugia_malayi_prjna10729,WBGene00235573,,
brugia_malayi_prjna10729,WBGene00235574,,
brugia_malayi_prjna10729,WBGene00235595,,
brugia_malayi_prjna10729,WBGene00235597,,
brugia_malayi_prjna10729,WBGene00235599,,
brugia_malayi_prjna10729,WBGene00235636,,
brugia_malayi_prjna10729,WBGene00235658,,
brugia_malayi_prjna10729,WBGene00235659,,
brugia_malayi_prjna10729,WBGene00235660,,
brugia_malayi_prjna10729,WBGene00235663,,
brugia_malayi_prjna10729,WBGene00235749,,
brugia_malayi_prjna10729,WBGene00235823,,
brugia_malayi_prjna10729,WBGene00235824,,
brugia_malayi_prjna10729,WBGene00235825,,
brugia_malayi_prjna10729,WBGene00235826,,
brugia_malayi_prjna10729,WBGene00235828,,
brugia_malayi_prjna10729,WBGene00235830,,
brugia_malayi_prjna10729,WBGene00235831,,
brugia_malayi_prjna10729,WBGene00235873,,
brugia_malayi_prjna10729,WBGene00235955,,
brugia_malayi_prjna10729,WBGene00235956,,
brugia_malayi_prjna10729,WBGene00236046,,
brugia_malayi_prjna10729,WBGene00236047,,
brugia_malayi_prjna10729,WBGene00236062,,
brugia_malayi_prjna10729,WBGene00236063,,
brugia_malayi_prjna10729,WBGene00236064,,
brugia_malayi_prjna10729,WBGene00236066,,
brugia_malayi_prjna10729,WBGene00236069,,
brugia_malayi_prjna10729,WBGene00236098,,
brugia_malayi_prjna10729,WBGene00236099,,
brugia_malayi_prjna10729,WBGene00236114,,
brugia_malayi_prjna10729,WBGene00236116,,
brugia_malayi_prjna10729,WBGene00236130,,
brugia_malayi_prjna10729,WBGene00236131,,
brugia_malayi_prjna10729,WBGene00236141,,
brugia_malayi_prjna10729,WBGene00236153,,
brugia_malayi_prjna10729,WBGene00236204,,
brugia_malayi_prjna10729,WBGene00236235,,
brugia_malayi_prjna10729,WBGene00236308,,
brugia_malayi_prjna10729,WBGene00236362,,
brugia_malayi_prjna10729,WBGene00236369,,
brugia_malayi_prjna10729,WBGene00236395,,
brugia_malayi_prjna10729,WBGene00236425,,
brugia_malayi_prjna10729,WBGene00236441,,
brugia_malayi_prjna10729,WBGene00236446,,
brugia_malayi_prjna10729,WBGene00236480,,
brugia_malayi_prjna10729,WBGene00236481,,
brugia_malayi_prjna10729,WBGene00236565,,
brugia_malayi_prjna10729,WBGene00236572,,
brugia_malayi_prjna10729,WBGene00236573,,
brugia_malayi_prjna10729,WBGene00236586,,
brugia_malayi_prjna10729,WBGene00236617,,
brugia_malayi_prjna10729,WBGene00236627,,
brugia_malayi_prjna10729,WBGene00236628,,
brugia_malayi_prjna10729,WBGene00236635,,
brugia_malayi_prjna10729,WBGene00236638,,
brugia_malayi_prjna10729,WBGene00236650,,
brugia_malayi_prjna10729,WBGene00236652,,
brugia_malayi_prjna10729,WBGene00236653,,
brugia_malayi_prjna10729,WBGene00236654,,
brugia_malayi_prjna10729,WBGene00236656,,
brugia_malayi_prjna10729,WBGene00236658,,
brugia_malayi_prjna10729,WBGene00236659,,
brugia_malayi_prjna10729,WBGene00236660,,
brugia_malayi_prjna10729,WBGene00236662,,
brugia_malayi_prjna10729,WBGene00236664,,
brugia_malayi_prjna10729,WBGene00236666,,
brugia_malayi_prjna10729,WBGene00236668,,
brugia_malayi_prjna10729,WBGene00236671,,
brugia_malayi_prjna10729,WBGene00236672,,
brugia_malayi_prjna10729,WBGene00236674,,
brugia_malayi_prjna10729,WBGene00236678,,
brugia_malayi_prjna10729,WBGene00236679,,
brugia_malayi_prjna10729,WBGene00236681,,
brugia_malayi_prjna10729,WBGene00236682,,
brugia_malayi_prjna10729,WBGene00236685,,
brugia_malayi_prjna10729,WBGene00236686,,
brugia_malayi_prjna10729,WBGene00236687,,
brugia_malayi_prjna10729,WBGene00236688,,
brugia_malayi_prjna10729,WBGene00236692,,
brugia_malayi_prjna10729,WBGene00236693,,
brugia_malayi_prjna10729,WBGene00236700,,
brugia_malayi_prjna10729,WBGene00236701,,
brugia_malayi_prjna10729,WBGene00236704,,
brugia_malayi_prjna10729,WBGene00236705,,
brugia_malayi_prjna10729,WBGene00236713,,
brugia_malayi_prjna10729,WBGene00236715,,
brugia_malayi_prjna10729,WBGene00236716,,
brugia_malayi_prjna10729,WBGene00236717,,
brugia_malayi_prjna10729,WBGene00236718,,
brugia_malayi_prjna10729,WBGene00236719,,
brugia_malayi_prjna10729,WBGene00236721,,
brugia_malayi_prjna10729,WBGene00236723,,
brugia_malayi_prjna10729,WBGene00236727,,
brugia_malayi_prjna10729,WBGene00236740,,
brugia_malayi_prjna10729,WBGene00236742,,
brugia_malayi_prjna10729,WBGene00236744,,
brugia_malayi_prjna10729,WBGene00236749,,
brugia_malayi_prjna10729,WBGene00236752,,
brugia_malayi_prjna10729,WBGene00236759,,
brugia_malayi_prjna10729,WBGene00236770,,
brugia_malayi_prjna10729,WBGene00236771,,
brugia_malayi_prjna10729,WBGene00236773,,
brugia_malayi_prjna10729,WBGene00236774,,
brugia_malayi_prjna10729,WBGene00236783,,
brugia_malayi_prjna10729,WBGene00236790,WBGene00002012,hsp-12.3
brugia_malayi_prjna10729,WBGene00236801,WBGene00009010,F21D5.5
brugia_malayi_prjna10729,WBGene00236803,WBGene00009924,cfp-1
brugia_malayi_prjna10729,WBGene00236804,,
brugia_malayi_prjna10729,WBGene00249804,,
brugia_malayi_prjna10729,WBGene00249805,,
brugia_malayi_prjna10729,WBGene00249807,,
brugia_malayi_prjna10729,WBGene00249811,WBGene00011205,R10E4.9
brugia_malayi_prjna10729,WBGene00249818,WBGene00002335,let-60
brugia_malayi_prjna10729,WBGene00249822,,
brugia_malayi_prjna10729,WBGene00249823,WBGene00020964,polq-1
brugia_malayi_prjna10729,WBGene00255377,,
brugia_malayi_prjna10729,WBGene00255378,,
brugia_malayi_prjna10729,WBGene00255379,,
brugia_malayi_prjna10729,WBGene00255380,,
brugia_malayi_prjna10729,WBGene00255387,,
brugia_malayi_prjna10729,WBGene00255388,,
brugia_malayi_prjna10729,WBGene00255389,,
brugia_malayi_prjna10729,WBGene00255390,,
brugia_malayi_prjna10729,WBGene00255391,,
brugia_malayi_prjna10729,WBGene00255392,,
brugia_malayi_prjna10729,WBGene00255398,,
brugia_malayi_prjna10729,WBGene00255410,,
brugia_malayi_prjna10729,WBGene00255411,,
brugia_malayi_prjna10729,WBGene00255463,WBGene00011953,ppm-2
brugia_malayi_prjna10729,WBGene00255483,,
brugia_malayi_prjna10729,WBGene00255484,,
brugia_malayi_prjna10729,WBGene00255501,,
brugia_malayi_prjna10729,WBGene00255502,,
brugia_malayi_prjna10729,WBGene00255510,WBGene00018016,lrr-1
brugia_malayi_prjna10729,WBGene00255511,,
brugia_malayi_prjna10729,WBGene00255513,WBGene00022273,Y73E7A.6
brugia_malayi_prjna10729,WBGene00255526,WBGene00011253,R11H6.5
brugia_malayi_prjna10729,WBGene00255529,WBGene00021738,Y50D4A.4
brugia_malayi_prjna10729,WBGene00255532,WBGene00020499,mrps-18.C
brugia_malayi_prjna10729,WBGene00255533,WBGene00007284,C03H12.1
brugia_malayi_prjna10729,WBGene00255533,WBGene00003962,pdi-1
brugia_malayi_prjna10729,WBGene00255533,WBGene00014807,M04D5.1
brugia_malayi_prjna10729,WBGene00255533,WBGene00018358,erp-44.3
brugia_malayi_prjna10729,WBGene00255534,,
brugia_malayi_prjna10729,WBGene00255536,WBGene00020556,pamn-1
brugia_malayi_prjna10729,WBGene00255552,,
brugia_malayi_prjna10729,WBGene00255556,,
brugia_malayi_prjna10729,WBGene00255557,,
brugia_malayi_prjna10729,WBGene00255558,WBGene00021319,Y34B4A.2
brugia_malayi_prjna10729,WBGene00255558,WBGene00011972,T23G11.7
brugia_malayi_prjna10729,WBGene00255559,WBGene00016235,C29H12.2
brugia_malayi_prjna10729,WBGene00255585,,
brugia_malayi_prjna10729,WBGene00255589,WBGene00013258,polg-1
brugia_malayi_prjna10729,WBGene00255590,,
brugia_malayi_prjna10729,WBGene00255591,WBGene00000762,coq-2
brugia_malayi_prjna10729,WBGene00255592,WBGene00019125,ddl-1
brugia_malayi_prjna10729,WBGene00255593,,
brugia_malayi_prjna10729,WBGene00255599,,
brugia_malayi_prjna10729,WBGene00255601,WBGene00001865,him-6
brugia_malayi_prjna10729,WBGene00255602,,
brugia_malayi_prjna10729,WBGene00255604,,
brugia_malayi_prjna10729,WBGene00255608,,
brugia_malayi_prjna10729,WBGene00255609,,
brugia_malayi_prjna10729,WBGene00255610,,
brugia_malayi_prjna10729,WBGene00255612,,
brugia_malayi_prjna10729,WBGene00255613,,
brugia_malayi_prjna10729,WBGene00255614,,
brugia_malayi_prjna10729,WBGene00255615,,
brugia_malayi_prjna10729,WBGene00255616,,
brugia_malayi_prjna10729,WBGene00255617,,
brugia_malayi_prjna10729,WBGene00255618,,
brugia_malayi_prjna10729,WBGene00255619,,
brugia_malayi_prjna10729,WBGene00255620,,
brugia_malayi_prjna10729,WBGene00255621,,
brugia_malayi_prjna10729,WBGene00255622,,
brugia_malayi_prjna10729,WBGene00255623,,
brugia_malayi_prjna10729,WBGene00255624,,
brugia_malayi_prjna10729,WBGene00255625,,
brugia_malayi_prjna10729,WBGene00255626,,
brugia_malayi_prjna10729,WBGene00255627,,
brugia_malayi_prjna10729,WBGene00255628,,
brugia_malayi_prjna10729,WBGene00255629,,
brugia_malayi_prjna10729,WBGene00255630,,
brugia_malayi_prjna10729,WBGene00255631,,
brugia_malayi_prjna10729,WBGene00255633,,
brugia_malayi_prjna10729,WBGene00255634,,
brugia_malayi_prjna10729,WBGene00255635,,
brugia_malayi_prjna10729,WBGene00255636,,
brugia_malayi_prjna10729,WBGene00255637,,
brugia_malayi_prjna10729,WBGene00255638,,
brugia_malayi_prjna10729,WBGene00255639,,
brugia_malayi_prjna10729,WBGene00255640,,
brugia_malayi_prjna10729,WBGene00255641,,
brugia_malayi_prjna10729,WBGene00255642,,
brugia_malayi_prjna10729,WBGene00255645,,
brugia_malayi_prjna10729,WBGene00255646,,
brugia_malayi_prjna10729,WBGene00255647,,
brugia_malayi_prjna10729,WBGene00255648,,
brugia_malayi_prjna10729,WBGene00255649,,
brugia_malayi_prjna10729,WBGene00255650,,
brugia_malayi_prjna10729,WBGene00255651,,
brugia_malayi_prjna10729,WBGene00255652,,
brugia_malayi_prjna10729,WBGene00255653,,
brugia_malayi_prjna10729,WBGene00255654,,
brugia_malayi_prjna10729,WBGene00255655,,
brugia_malayi_prjna10729,WBGene00255656,,
brugia_malayi_prjna10729,WBGene00255657,,
brugia_malayi_prjna10729,WBGene00255658,,
brugia_malayi_prjna10729,WBGene00255659,,
brugia_malayi_prjna10729,WBGene00255660,,
brugia_malayi_prjna10729,WBGene00255661,,
brugia_malayi_prjna10729,WBGene00255662,,
brugia_malayi_prjna10729,WBGene00255663,,
brugia_malayi_prjna10729,WBGene00255664,,
brugia_malayi_prjna10729,WBGene00255665,,
brugia_malayi_prjna10729,WBGene00255666,,
brugia_malayi_prjna10729,WBGene00255667,,
brugia_malayi_prjna10729,WBGene00255668,,
brugia_malayi_prjna10729,WBGene00255669,,
brugia_malayi_prjna10729,WBGene00255671,,
brugia_malayi_prjna10729,WBGene00255674,,
brugia_malayi_prjna10729,WBGene00255675,,
brugia_malayi_prjna10729,WBGene00255676,,
brugia_malayi_prjna10729,WBGene00255677,,
brugia_malayi_prjna10729,WBGene00255678,,
brugia_malayi_prjna10729,WBGene00255679,,
brugia_malayi_prjna10729,WBGene00255680,,
brugia_malayi_prjna10729,WBGene00255681,,
brugia_malayi_prjna10729,WBGene00255683,,
brugia_malayi_prjna10729,WBGene00255684,,
brugia_malayi_prjna10729,WBGene00255685,,
brugia_malayi_prjna10729,WBGene00255686,,
brugia_malayi_prjna10729,WBGene00255687,,
brugia_malayi_prjna10729,WBGene00255688,,
brugia_malayi_prjna10729,WBGene00255689,,
brugia_malayi_prjna10729,WBGene00255691,,
brugia_malayi_prjna10729,WBGene00255692,,
brugia_malayi_prjna10729,WBGene00255693,,
brugia_malayi_prjna10729,WBGene00255694,,
brugia_malayi_prjna10729,WBGene00255695,,
brugia_malayi_prjna10729,WBGene00255696,,
brugia_malayi_prjna10729,WBGene00255697,,
brugia_malayi_prjna10729,WBGene00255698,,
brugia_malayi_prjna10729,WBGene00255699,,
brugia_malayi_prjna10729,WBGene00255700,,
brugia_malayi_prjna10729,WBGene00255701,,
brugia_malayi_prjna10729,WBGene00255705,,
brugia_malayi_prjna10729,WBGene00255706,,
brugia_malayi_prjna10729,WBGene00255707,,
brugia_malayi_prjna10729,WBGene00255710,,
brugia_malayi_prjna10729,WBGene00255727,WBGene00007977,gska-3
brugia_malayi_prjna10729,WBGene00255727,WBGene00013705,Y106G6E.1
brugia_malayi_prjna10729,WBGene00268187,,
brugia_malayi_prjna10729,WBGene00268200,WBGene00019842,R02F11.4
brugia_malayi_prjna10729,WBGene00268217,,
brugia_malayi_prjna10729,WBGene00268218,,
brugia_malayi_prjna10729,WBGene00268219,,
brugia_malayi_prjna10729,WBGene00268220,,
brugia_malayi_prjna10729,WBGene00268221,WBGene00011066,ztf-15
brugia_malayi_prjna10729,WBGene00268222,,
brugia_malayi_prjna10729,WBGene00268223,,
brugia_malayi_prjna10729,WBGene00268224,WBGene00016992,zhit-1
brugia_malayi_prjna10729,WBGene00268225,,
brugia_malayi_prjna10729,WBGene00268226,,
brugia_malayi_prjna10729,WBGene00268227,,
brugia_malayi_prjna10729,WBGene00268228,,
brugia_malayi_prjna10729,WBGene00268229,,
brugia_malayi_prjna10729,WBGene00268230,,
brugia_malayi_prjna10729,WBGene00268231,,
brugia_malayi_prjna10729,WBGene00268232,,
brugia_malayi_prjna10729,WBGene00268233,,
brugia_malayi_prjna10729,WBGene00268234,,
brugia_malayi_prjna10729,WBGene00268235,WBGene00008065,npr-18
brugia_malayi_prjna10729,WBGene00268237,,
brugia_malayi_prjna10729,WBGene00268238,,
brugia_malayi_prjna10729,WBGene00268239,,
brugia_malayi_prjna10729,WBGene00268240,WBGene00044280,W02A2.9
brugia_malayi_prjna10729,WBGene00268241,WBGene00001585,gfl-1
brugia_malayi_prjna10729,WBGene00268242,,
brugia_malayi_prjna10729,WBGene00268243,,
brugia_malayi_prjna10729,WBGene00268244,,
brugia_malayi_prjna10729,WBGene00268245,,
brugia_malayi_prjna10729,WBGene00268246,,
brugia_malayi_prjna10729,WBGene00268247,,
brugia_malayi_prjna10729,WBGene00268248,,
brugia_malayi_prjna10729,WBGene00268249,,
brugia_malayi_prjna10729,WBGene00268250,,
brugia_malayi_prjna10729,WBGene00268252,,
brugia_malayi_prjna10729,WBGene00268253,,
brugia_malayi_prjna10729,WBGene00268255,,
brugia_malayi_prjna10729,WBGene00268256,,
brugia_malayi_prjna10729,WBGene00268258,,
brugia_malayi_prjna10729,WBGene00268259,,
brugia_malayi_prjna10729,WBGene00268260,,
brugia_malayi_prjna10729,WBGene00268261,,
brugia_malayi_prjna10729,WBGene00268262,,
brugia_malayi_prjna10729,WBGene00268263,,
brugia_malayi_prjna10729,WBGene00268264,,
brugia_malayi_prjna10729,WBGene00268265,,
brugia_malayi_prjna10729,WBGene00268267,WBGene00077696,1-Mar
brugia_malayi_prjna10729,WBGene00268268,,
brugia_malayi_prjna10729,WBGene00268271,,
brugia_malayi_prjna10729,WBGene00268272,,
brugia_malayi_prjna10729,WBGene00268273,,
brugia_malayi_prjna10729,WBGene00268274,,
brugia_malayi_prjna10729,WBGene00268276,,
brugia_malayi_prjna10729,WBGene00268278,,
brugia_malayi_prjna10729,WBGene00268279,,
brugia_malayi_prjna10729,WBGene00268280,,
brugia_malayi_prjna10729,WBGene00268282,,
brugia_malayi_prjna10729,WBGene00268284,,
brugia_malayi_prjna10729,WBGene00268285,,
brugia_malayi_prjna10729,WBGene00268286,,
brugia_malayi_prjna10729,WBGene00268287,,
brugia_malayi_prjna10729,WBGene00268288,,
brugia_malayi_prjna10729,WBGene00268289,,
brugia_malayi_prjna10729,WBGene00268290,,
brugia_malayi_prjna10729,WBGene00268291,,
brugia_malayi_prjna10729,WBGene00268292,,
brugia_malayi_prjna10729,WBGene00268293,WBGene00004419,rpl-7A
brugia_malayi_prjna10729,WBGene00268294,,
brugia_malayi_prjna10729,WBGene00268296,,
brugia_malayi_prjna10729,WBGene00268297,,
brugia_malayi_prjna10729,WBGene00268298,WBGene00016210,C29F5.1
brugia_malayi_prjna10729,WBGene00268299,,
brugia_malayi_prjna10729,WBGene00268300,,
brugia_malayi_prjna10729,WBGene00268304,,
brugia_malayi_prjna10729,WBGene00268306,,
brugia_malayi_prjna10729,WBGene00268307,,
brugia_malayi_prjna10729,WBGene00268308,,
brugia_malayi_prjna10729,WBGene00268309,,
brugia_malayi_prjna10729,WBGene00268310,,
brugia_malayi_prjna10729,WBGene00268311,,
brugia_malayi_prjna10729,WBGene00268312,,
brugia_malayi_prjna10729,WBGene00268313,,
brugia_malayi_prjna10729,WBGene00268314,,
brugia_malayi_prjna10729,WBGene00268315,,
brugia_malayi_prjna10729,WBGene00268316,,
brugia_malayi_prjna10729,WBGene00268317,,
brugia_malayi_prjna10729,WBGene00268318,,
brugia_malayi_prjna10729,WBGene00268319,,
brugia_malayi_prjna10729,WBGene00268320,,
brugia_malayi_prjna10729,WBGene00268321,,
brugia_malayi_prjna10729,WBGene00268322,,
brugia_malayi_prjna10729,WBGene00268324,,
brugia_malayi_prjna10729,WBGene00268325,,
brugia_malayi_prjna10729,WBGene00268327,,
brugia_malayi_prjna10729,WBGene00268329,,
brugia_malayi_prjna10729,WBGene00268335,,
brugia_malayi_prjna10729,WBGene00268336,,
brugia_malayi_prjna10729,WBGene00268337,,
brugia_malayi_prjna10729,WBGene00268338,WBGene00002991,lin-2
brugia_malayi_prjna10729,WBGene00268339,,
brugia_malayi_prjna10729,WBGene00268340,,
brugia_malayi_prjna10729,WBGene00268342,,
brugia_malayi_prjna10729,WBGene00268343,,
brugia_malayi_prjna10729,WBGene00268344,,
brugia_malayi_prjna10729,WBGene00268345,,
brugia_malayi_prjna10729,WBGene00268346,,
brugia_malayi_prjna10729,WBGene00268347,,
brugia_malayi_prjna10729,WBGene00268348,WBGene00001851,hif-1
brugia_malayi_prjna10729,WBGene00268349,,
brugia_malayi_prjna10729,WBGene00268350,,
brugia_malayi_prjna10729,WBGene00268351,,
brugia_malayi_prjna10729,WBGene00268352,WBGene00001585,gfl-1
brugia_malayi_prjna10729,WBGene00268353,,
brugia_malayi_prjna10729,WBGene00268354,,
brugia_malayi_prjna10729,WBGene00268356,,
brugia_malayi_prjna10729,WBGene00268357,WBGene00009335,F32D8.13
brugia_malayi_prjna10729,WBGene00268358,WBGene00001303,sec-61.G
brugia_malayi_prjna10729,WBGene00268359,,
brugia_malayi_prjna10729,WBGene00268360,,
brugia_malayi_prjna10729,WBGene00268361,,
brugia_malayi_prjna10729,WBGene00268362,,
brugia_malayi_prjna10729,WBGene00268363,,
brugia_malayi_prjna10729,WBGene00268364,,
brugia_malayi_prjna10729,WBGene00268365,,
brugia_malayi_prjna10729,WBGene00268366,,
brugia_malayi_prjna10729,WBGene00268367,,
brugia_malayi_prjna10729,WBGene00268368,,
brugia_malayi_prjna10729,WBGene00268370,,
brugia_malayi_prjna10729,WBGene00268371,,
brugia_malayi_prjna10729,WBGene00268372,WBGene00017269,F08F8.4
brugia_malayi_prjna10729,WBGene00268373,,
brugia_malayi_prjna10729,WBGene00268375,,
brugia_malayi_prjna10729,WBGene00268376,,
brugia_malayi_prjna10729,WBGene00268377,,
brugia_malayi_prjna10729,WBGene00268378,,
brugia_malayi_prjna10729,WBGene00268379,WBGene00001851,hif-1
brugia_malayi_prjna10729,WBGene00268380,,
brugia_malayi_prjna10729,WBGene00268381,WBGene00002215,klc-2
brugia_malayi_prjna10729,WBGene00268383,WBGene00000224,atgp-1
brugia_malayi_prjna10729,WBGene00268384,WBGene00014004,fic-1
brugia_malayi_prjna10729,WBGene00268385,WBGene00002981,lgg-2
brugia_malayi_prjna10729,WBGene00268386,WBGene00000224,atgp-1
brugia_malayi_prjna10729,WBGene00268387,WBGene00014004,fic-1
brugia_malayi_prjna10729,WBGene00268388,,
brugia_malayi_prjna10729,WBGene00268389,,
brugia_malayi_prjna10729,WBGene00268390,,
brugia_malayi_prjna10729,WBGene00268391,,
brugia_malayi_prjna10729,WBGene00268392,,
brugia_malayi_prjna10729,WBGene00268393,,
brugia_malayi_prjna10729,WBGene00268394,,
brugia_malayi_prjna10729,WBGene00268395,,
brugia_malayi_prjna10729,WBGene00268396,,
brugia_malayi_prjna10729,WBGene00268397,,
brugia_malayi_prjna10729,WBGene00268398,WBGene00004896,smu-2
brugia_malayi_prjna10729,WBGene00268400,WBGene00004787,sft-1
brugia_malayi_prjna10729,WBGene00268401,,
brugia_malayi_prjna10729,WBGene00268402,,
brugia_malayi_prjna10729,WBGene00268403,,
brugia_malayi_prjna10729,WBGene00268404,,
brugia_malayi_prjna10729,WBGene00268405,,
brugia_malayi_prjna10729,WBGene00268408,WBGene00011066,ztf-15
brugia_malayi_prjna10729,WBGene00268409,,
brugia_malayi_prjna10729,WBGene00268410,,
brugia_malayi_prjna10729,WBGene00268411,,
brugia_malayi_prjna10729,WBGene00268412,,
brugia_malayi_prjna10729,WBGene00268413,,
brugia_malayi_prjna10729,WBGene00268414,,
brugia_malayi_prjna10729,WBGene00268415,,
brugia_malayi_prjna10729,WBGene00268416,,
brugia_malayi_prjna10729,WBGene00268417,,
brugia_malayi_prjna10729,WBGene00268418,,
brugia_malayi_prjna10729,WBGene00268419,,
brugia_malayi_prjna10729,WBGene00268420,,
brugia_malayi_prjna10729,WBGene00268422,,
brugia_malayi_prjna10729,WBGene00268423,,
brugia_malayi_prjna10729,WBGene00268424,,
brugia_malayi_prjna10729,WBGene00268425,,
brugia_malayi_prjna10729,WBGene00268426,WBGene00000041,aco-2
brugia_malayi_prjna10729,WBGene00268427,,
brugia_malayi_prjna10729,WBGene00268428,,
brugia_malayi_prjna10729,WBGene00268429,,
brugia_malayi_prjna10729,WBGene00268430,,
brugia_malayi_prjna10729,WBGene00268431,,
brugia_malayi_prjna10729,WBGene00268432,,
brugia_malayi_prjna10729,WBGene00268433,,
brugia_malayi_prjna10729,WBGene00268434,,
brugia_malayi_prjna10729,WBGene00268435,,
brugia_malayi_prjna10729,WBGene00268436,,
brugia_malayi_prjna10729,WBGene00268437,,
brugia_malayi_prjna10729,WBGene00268438,,
brugia_malayi_prjna10729,WBGene00268439,,
brugia_malayi_prjna10729,WBGene00268440,,
brugia_malayi_prjna10729,WBGene00268441,,
brugia_malayi_prjna10729,WBGene00268442,,
brugia_malayi_prjna10729,WBGene00268444,,
brugia_malayi_prjna10729,WBGene00268445,,
brugia_malayi_prjna10729,WBGene00268446,,
brugia_malayi_prjna10729,WBGene00268447,,
brugia_malayi_prjna10729,WBGene00268448,,
brugia_malayi_prjna10729,WBGene00268449,,
brugia_malayi_prjna10729,WBGene00268450,,
brugia_malayi_prjna10729,WBGene00268451,,
brugia_malayi_prjna10729,WBGene00268452,,
brugia_malayi_prjna10729,WBGene00268453,,
brugia_malayi_prjna10729,WBGene00268454,WBGene00001163,efn-2
brugia_malayi_prjna10729,WBGene00268455,,
brugia_malayi_prjna10729,WBGene00268456,,
brugia_malayi_prjna10729,WBGene00268458,,
brugia_malayi_prjna10729,WBGene00268459,,
brugia_malayi_prjna10729,WBGene00268460,,
brugia_malayi_prjna10729,WBGene00268461,,
brugia_malayi_prjna10729,WBGene00268463,WBGene00019996,R10F2.5
brugia_malayi_prjna10729,WBGene00268464,WBGene00016948,scrt-1
brugia_malayi_prjna10729,WBGene00268465,WBGene00004960,spe-6
brugia_malayi_prjna10729,WBGene00268466,,
